;year_film;year_award;ceremony;category;win;movie_name;people;country;award;imdb_id;imdb_name;year
1418;1979;1980;31;Film | Film;FALSE;The China Syndrome;['James Bridges'];;BAFTA;tt0078966;The China Syndrome;1979
1419;1979;1980;31;Film | Film;FALSE;The Deer Hunter;['Michael Cimino'];;BAFTA;tt0077416;The Deer Hunter;1979
1420;1979;1980;31;Film | Screenplay;TRUE;Manhattan;['Woody Allen', ' Marshall Brickman'];;BAFTA;tt3231564;Manhattan;1979
1421;1979;1980;31;Film | Screenplay;FALSE;The China Syndrome;['Mike Gray', ' TS Cook', ' James Bridges'];;BAFTA;tt0078966;The China Syndrome;1979
1422;1979;1980;31;Film | Screenplay;FALSE;The Deer Hunter;['Deric Washburn'];;BAFTA;tt0077416;The Deer Hunter;1979
1423;1979;1980;31;Film | Screenplay;FALSE;Yanks;['Colin Welland', ' Walter Bernstein'];;BAFTA;tt0080157;Yanks;1979
1424;1980;1981;32;Film | Film;TRUE;The Elephant Man;['Jonathan Sanger'];;BAFTA;tt0080678;The Elephant Man;1980
1425;1980;1981;32;Film | Film;FALSE;Being There;['Andrew Braunsberg'];;BAFTA;tt0078841;Being There;1980
1426;1980;1981;32;Film | Film;FALSE;Kagemusha;['Akira Kurosawa', ' Tomoyuki Tanaka'];;BAFTA;tt0080979;Kagemusha;1980
1427;1980;1981;32;Film | Film;FALSE;Kramer Vs Kramer;['Stanley R Jaffe'];;BAFTA;tt0079417;Kramer vs. Kramer;1980
1428;1980;1981;32;Film | Screenplay;TRUE;Being There;['Jerzy Kosinski'];;BAFTA;tt0078841;Being There;1980
1429;1980;1981;32;Film | Screenplay;FALSE;Airplane!;['Jim Abrahams', ' David Zucker', ' Jerry Zucker'];;BAFTA;tt0080339;Airplane!;1980
1430;1980;1981;32;Film | Screenplay;FALSE;The Elephant Man;['Christopher De Vore', ' Eric Bergren', ' David Lynch'];;BAFTA;tt0080678;The Elephant Man;1980
1431;1980;1981;32;Film | Screenplay;FALSE;Kramer Vs Kramer;['Robert Benton'];;BAFTA;tt0079417;Kramer vs. Kramer;1980
1432;1981;1982;33;Film | Film;TRUE;Chariots Of Fire;['David Puttnam'];;BAFTA;tt0082158;Chariots of Fire;1981
1433;1981;1982;33;Film | Film;FALSE;Atlantic City;['Denis Héroux'];;BAFTA;tt0080388;Atlantic City;1981
1434;1981;1982;33;Film | Film;FALSE;The French Lieutenant's Woman;['Leon Clore'];;BAFTA;tt0082416;The French Lieutenant's Woman;1981
1435;1981;1982;33;Film | Film;FALSE;Gregory's Girl;['Davina Belling', ' Clive Parsons'];;BAFTA;tt0082477;Gregory's Girl;1981
1436;1981;1982;33;Film | Film;FALSE;Raiders Of The Lost Ark;['Frank Marshall'];;BAFTA;tt0082971;Raiders of the Lost Ark;1981
1437;1981;1982;33;Film | Screenplay;TRUE;Gregory's Girl;['Bill Forsyth'];;BAFTA;tt0082477;Gregory's Girl;1981
1438;1981;1982;33;Film | Screenplay;FALSE;Atlantic City;['John Guare'];;BAFTA;tt0080388;Atlantic City;1981
1439;1981;1982;33;Film | Screenplay;FALSE;Chariots Of Fire;['Colin Welland'];;BAFTA;tt0082158;Chariots of Fire;1981
1440;1981;1982;33;Film | Screenplay;FALSE;The French Lieutenant's Woman;['Harold Pinter'];;BAFTA;tt0082416;The French Lieutenant's Woman;1981
1441;1982;1983;34;Film | Film;TRUE;Gandhi;['Richard Attenborough'];;BAFTA;tt0083987;Gandhi;1982
1442;1982;1983;34;Film | Film;FALSE;ET: The Extra-Terrestrial;['Steven Spielberg', ' Kathleen Kennedy'];;BAFTA;tt0083866;E.T. the Extra-Terrestrial;1982
1443;1982;1983;34;Film | Film;FALSE;Missing;['Edward Lewis', ' Mildred Lewis'];;BAFTA;tt10855768;Missing;1982
1444;1982;1983;34;Film | Film;FALSE;On Golden Pond;['Bruce Gilbert'];;BAFTA;tt0082846;On Golden Pond;1982
1445;1982;1983;34;Film | Screenplay;TRUE;Missing;['Costa-Gavras', ' Donald Stewart'];;BAFTA;tt10855768;Missing;1982
1446;1982;1983;34;Film | Screenplay;FALSE;ET: The Extra-Terrestrial;['Melissa Mathison'];;BAFTA;tt0083866;E.T. the Extra-Terrestrial;1982
1447;1982;1983;34;Film | Screenplay;FALSE;Gandhi;['John Briley'];;BAFTA;tt0083987;Gandhi;1982
1448;1982;1983;34;Film | Screenplay;FALSE;On Golden Pond;['Ernest Thompson'];;BAFTA;tt0082846;On Golden Pond;1982
1449;1983;1984;35;Film | Adapted Screenplay;TRUE;Heat And Dust;['Ruth Prawer Jhabvala'];;BAFTA;tt0084058;Heat and Dust;1983
1450;1983;1984;35;Film | Adapted Screenplay;FALSE;Betrayal;['Harold Pinter'];;BAFTA;tt26787296;O Lado Bom de ser Traída;1983
1451;1983;1984;35;Film | Adapted Screenplay;FALSE;Educating Rita;['Willy Russell'];;BAFTA;tt0085478;Educating Rita;1983
1452;1983;1984;35;Film | Adapted Screenplay;FALSE;Tootsie;['Larry Gelbart', ' Murray Schisgal'];;BAFTA;tt0084805;Tootsie;1983
1453;1983;1984;35;Film | Film;TRUE;Educating Rita;['Lewis Gilbert'];;BAFTA;tt0085478;Educating Rita;1983
1454;1983;1984;35;Film | Film;FALSE;Heat And Dust;['Ismail Merchant'];;BAFTA;tt0084058;Heat and Dust;1983
1455;1983;1984;35;Film | Film;FALSE;Local Hero;['David Puttnam'];;BAFTA;tt0085859;Local Hero;1983
1456;1983;1984;35;Film | Film;FALSE;Tootsie;['Sydney Pollack', '  Dick Richards'];;BAFTA;tt0084805;Tootsie;1983
1457;1983;1984;35;Film | Most Promising Newcomer To Film;TRUE;Phyllis Logan;['Another Time', ' Another Place'];;BAFTA;nm0517642;Phyllis Logan;1983
1458;1983;1984;35;Film | Most Promising Newcomer To Film;FALSE;Kevin Kline;"[""Sophie's Choice""]";;BAFTA;nm0000177;Kevin Kline;1983
1459;1983;1984;35;Film | Most Promising Newcomer To Film;FALSE;Greta Scacchi;['Heat And Dust'];;BAFTA;nm0000627;Greta Scacchi;1983
1460;1983;1984;35;Film | Most Promising Newcomer To Film;FALSE;Julie Walters;['Educating Rita'];;BAFTA;nm0910278;Julie Walters;1983
1461;1983;1984;35;Film | Original Screenplay;TRUE;The King Of Comedy;['Paul D Zimmerman'];;BAFTA;tt0085794;The King of Comedy;1983
1462;1983;1984;35;Film | Original Screenplay;FALSE;Local Hero;['Bill Forsyth'];;BAFTA;tt0085859;Local Hero;1983
1463;1983;1984;35;Film | Original Screenplay;FALSE;Trading Places;['Timothy Harris', ' Herschel Weingrod'];;BAFTA;tt0086465;Trading Places;1983
1464;1983;1984;35;Film | Original Screenplay;FALSE;Zelig;['Woody Allen'];;BAFTA;tt0086637;Zelig;1983
1465;1984;1985;36;Film | Adapted Screenplay;TRUE;The Killing Fields;['Bruce Robinson'];;BAFTA;tt0087553;The Killing Fields;1984
1466;1984;1985;36;Film | Adapted Screenplay;FALSE;Another Country;['Julian Mitchell'];;BAFTA;tt0086904;Another Country;1984
1467;1984;1985;36;Film | Adapted Screenplay;FALSE;The Dresser;['Ronald Harwood'];;BAFTA;tt4247618;The Dresser;1984
1468;1984;1985;36;Film | Adapted Screenplay;FALSE;Paris, Texas;['Sam Shepard'];;BAFTA;tt0087884;Paris, Texas;1984
1469;1984;1985;36;Film | Film;TRUE;The Killing Fields;['David Puttnam'];;BAFTA;tt0087553;The Killing Fields;1984
1470;1984;1985;36;Film | Film;FALSE;The Dresser;['Peter Yates'];;BAFTA;tt4247618;The Dresser;1984
1471;1984;1985;36;Film | Film;FALSE;Paris, Texas;['Chris Sievernich', ' Anatole Dauman'];;BAFTA;tt0087884;Paris, Texas;1984
1472;1984;1985;36;Film | Film;FALSE;A Private Function;['Mark Shivas'];;BAFTA;tt0089838;A Private Function;1984
1473;1984;1985;36;Film | Most Promising Newcomer To Film;TRUE;Dr Haing S Ngor;['The Killing Fields'];;BAFTA;tt2799974;The Killing Fields of Dr. Haing S. Ngor;1984
1474;1984;1985;36;Film | Most Promising Newcomer To Film;FALSE;Rupert Everett;['Another Country'];;BAFTA;nm0000391;Rupert Everett;1984
1475;1984;1985;36;Film | Most Promising Newcomer To Film;FALSE;John Lynch;['Cal'];;BAFTA;nm0001487;John Lynch;1984
1476;1984;1985;36;Film | Most Promising Newcomer To Film;FALSE;Tim Roth;['The Hit'];;BAFTA;nm0000619;Tim Roth;1984
1477;1984;1985;36;Film | Original Screenplay;TRUE;Broadway Danny Rose;['Woody Allen'];;BAFTA;tt0087003;Broadway Danny Rose;1984
1478;1984;1985;36;Film | Original Screenplay;FALSE;The Big Chill;['Lawrence Kasdan', ' Barbara Benedek'];;BAFTA;tt0085244;The Big Chill;1984
1479;1984;1985;36;Film | Original Screenplay;FALSE;Comfort And Joy;['Bill Forsyth'];;BAFTA;tt0383278;Comfort and Joy;1984
1480;1984;1985;36;Film | Original Screenplay;FALSE;A Private Function;['Alan Bennett'];;BAFTA;tt0089838;A Private Function;1984
1481;1985;1986;37;Film | Adapted Screenplay;TRUE;Prizzi's Honour;['Richard Condon', ' Janet Roach'];;BAFTA;tt0089841;Prizzi's Honor;1985
1482;1985;1986;37;Film | Adapted Screenplay;FALSE;Amadeus;['Peter Shaffer'];;BAFTA;tt0086879;Amadeus;1985
1483;1985;1986;37;Film | Adapted Screenplay;FALSE;A Passage To India;['David Lean'];;BAFTA;tt0087892;A Passage to India;1985
1484;1985;1986;37;Film | Adapted Screenplay;FALSE;The Shooting Party;['Julian Bond'];;BAFTA;tt0088111;The Shooting Party;1985
1485;1985;1986;37;Film | Film;TRUE;The Purple Rose Of Cairo;['Robert Greenhut', ' Woody Allen'];;BAFTA;tt0089853;The Purple Rose of Cairo;1985
1486;1985;1986;37;Film | Film;FALSE;Amadeus;['Saul Zaentz', ' Milos Forman'];;BAFTA;tt0086879;Amadeus;1985
1487;1985;1986;37;Film | Film;FALSE;Back To The Future;['Bob Gale', ' Neil Canton', ' Robert Zemeckis'];;BAFTA;tt0088763;Back to the Future;1985
1488;1985;1986;37;Film | Film;FALSE;A Passage To India;['John Brabourne', ' Richard Goodwin', ' David Lean'];;BAFTA;tt0087892;A Passage to India;1985
1489;1985;1986;37;Film | Film;FALSE;Witness;['Edward S Feldman', ' Peter Weir'];;BAFTA;tt0090329;Witness;1985
1490;1985;1986;37;Film | Original Screenplay;TRUE;The Purple Rose Of Cairo;['Woody Allen'];;BAFTA;tt0089853;The Purple Rose of Cairo;1985
1491;1985;1986;37;Film | Original Screenplay;FALSE;Back To The Future;['Robert Zemeckis', ' Bob Gale'];;BAFTA;tt0088763;Back to the Future;1985
1492;1985;1986;37;Film | Original Screenplay;FALSE;My Beautiful Laundrette;['Hanif Kureishi'];;BAFTA;tt0091578;My Beautiful Laundrette;1985
1493;1985;1986;37;Film | Original Screenplay;FALSE;Witness;['Earl W Wallace', ' William Kelley'];;BAFTA;tt0090329;Witness;1985
1494;1986;1987;38;Film | Adapted Screenplay;TRUE;Out Of Africa;['Kurt Luedtke'];;BAFTA;tt0089755;Out of Africa;1986
1495;1986;1987;38;Film | Adapted Screenplay;FALSE;Children Of A Lesser God;['Hesper Anderson', ' Mark Medoff'];;BAFTA;tt0090830;Children of a Lesser God;1986
1496;1986;1987;38;Film | Adapted Screenplay;FALSE;The Color Purple;['Menno Mayjes'];;BAFTA;tt1200263;The Color Purple;1986
1497;1986;1987;38;Film | Adapted Screenplay;FALSE;Ran;['Akira Kurosawa', ' Hideo Oguni', ' Masato Ide'];;BAFTA;tt0089881;Ran;1986
1498;1986;1987;38;Film | Adapted Screenplay;FALSE;A Room With A View;['Ruth Prawer Jhabvala'];;BAFTA;tt0091867;A Room with a View;1986
1499;1986;1987;38;Film | Film;TRUE;A Room With A View;['Ismail Merchant', ' James Ivory'];;BAFTA;tt0091867;A Room with a View;1986
1500;1986;1987;38;Film | Film;FALSE;Hannah And Her Sisters;['Robert Greenhut', ' Woody Allen'];;BAFTA;tt0091167;Hannah and Her Sisters;1986
1501;1986;1987;38;Film | Film;FALSE;The Mission;['Fernando Ghia', ' David Puttnam', ' Roland Joffé'];;BAFTA;tt28097834;The Mission;1986
1502;1986;1987;38;Film | Film;FALSE;Mona Lisa;['Stephen Woolley', ' Patrick Cassavetti', ' Neil Jordan'];;BAFTA;tt0304415;Mona Lisa Smile;1986
1503;1986;1987;38;Film | Original Screenplay;TRUE;Hannah And Her Sisters;['Woody Allen'];;BAFTA;tt0091167;Hannah and Her Sisters;1986
1504;1986;1987;38;Film | Original Screenplay;FALSE;Crocodile Dundee;['Paul Hogan', ' Ken Shadie', ' John Cornell'];;BAFTA;tt0090555;Crocodile Dundee;1986
1505;1986;1987;38;Film | Original Screenplay;FALSE;The Mission;['Robert Bolt'];;BAFTA;tt28097834;The Mission;1986
1506;1986;1987;38;Film | Original Screenplay;FALSE;Mona Lisa;['Neil Jordan', ' David Leland'];;BAFTA;tt0304415;Mona Lisa Smile;1986
1507;1987;1988;39;Film | Adapted Screenplay;TRUE;Jean De Florette;['Claude Berri', ' Gerard Brach'];;BAFTA;tt0091288;Jean de Florette;1987
1508;1987;1988;39;Film | Adapted Screenplay;FALSE;84 Charing Cross Road;['Hugh Whitemore'];;BAFTA;tt0090570;84 Charing Cross Road;1987
1509;1987;1988;39;Film | Adapted Screenplay;FALSE;Little Dorrit;['Christine Edzard'];;BAFTA;tt1178522;Little Dorrit;1987
1510;1987;1988;39;Film | Adapted Screenplay;FALSE;Prick Up Your Ears;['Alan Bennett'];;BAFTA;tt0093776;Prick Up Your Ears;1987
1511;1987;1988;39;Film | Film;TRUE;Jean De Florette;['Claude Berri'];;BAFTA;tt0091288;Jean de Florette;1987
1512;1987;1988;39;Film | Film;FALSE;Cry Freedom;['Richard Attenborough'];;BAFTA;tt0092804;Cry Freedom;1987
1513;1987;1988;39;Film | Film;FALSE;Hope And Glory;['John Boorman'];;BAFTA;tt0093209;Hope and Glory;1987
1514;1987;1988;39;Film | Film;FALSE;Radio Days;['Robert Greenhut', ' Woody Allen'];;BAFTA;tt0093818;Radio Days;1987
1515;1987;1988;39;Film | Original Screenplay;TRUE;Wish You Were Here;['David Leland'];;BAFTA;tt1684925;Wish You Were Here;1987
1516;1987;1988;39;Film | Original Screenplay;FALSE;Hope And Glory;['John Boorman'];;BAFTA;tt0093209;Hope and Glory;1987
1517;1987;1988;39;Film | Original Screenplay;FALSE;Personal Services;['David Leland'];;BAFTA;tt0093727;Personal Services;1987
1518;1987;1988;39;Film | Original Screenplay;FALSE;Radio Days;['Woody Allen'];;BAFTA;tt0093818;Radio Days;1987
1519;1988;1989;40;Film | Adapted Screenplay;TRUE;The Unbearable Lightness Of Being;['Jean-Claude Carrière', ' Philip Kaufman'];;BAFTA;tt0096332;The Unbearable Lightness of Being;1988
1520;1988;1989;40;Film | Adapted Screenplay;FALSE;Babette's Feast (Babettes Gæstebud);['Gabriel Axel'];;BAFTA;tt0092603;Babettes gæstebud;1988
1521;1988;1989;40;Film | Adapted Screenplay;FALSE;Empire Of The Sun;['Tom Stoppard'];;BAFTA;tt0092965;Empire of the Sun;1988
1522;1988;1989;40;Film | Adapted Screenplay;FALSE;Who Framed Roger Rabbit?;['Jeffrey Price', ' Peter S Seaman'];;BAFTA;tt0096438;Who Framed Roger Rabbit;1988
1523;1988;1989;40;Film | Film;TRUE;The Last Emperor;['Jeremy Thomas', ' Bernardo Bertolucci'];;BAFTA;tt0093389;The Last Emperor;1988
1524;1988;1989;40;Film | Film;FALSE;Goodbye, Children (Au Revoir Les Enfants);['Louis Malle'];;BAFTA;tt0092593;Au revoir les enfants;1988
1525;1988;1989;40;Film | Film;FALSE;Babette's Feast (Babettes Gæstebud);['Just Betzer', ' Bo Christensen', ' Gabriel Axel'];;BAFTA;tt0092603;Babettes gæstebud;1988
1526;1988;1989;40;Film | Film;FALSE;A Fish Called Wanda;['Michael Shamberg', ' Charles Crichton'];;BAFTA;tt0095159;A Fish Called Wanda;1988
1527;1988;1989;40;Film | Film Not in the English Language;TRUE;Babette's Feast (Babettes Gæstebud);['Just Betzer', ' Bo Christensen', ' Gabriel Axel'];;BAFTA;tt0092603;Babettes gæstebud;1988
1528;1988;1989;40;Film | Film Not in the English Language;FALSE;Goodbye, Children (Au Revoir Les Enfants);['Louis Malle'];;BAFTA;tt0092593;Au revoir les enfants;1988
1529;1988;1989;40;Film | Film Not in the English Language;FALSE;Wings Of Desire (Der Himmel Über Berlin);['Wim Wenders', ' Anatole Dauman'];;BAFTA;tt0093191;Der Himmel über Berlin;1988
1530;1988;1989;40;Film | Film Not in the English Language;FALSE;Dark Eyes (Oci Ciornie);"[""Silvia D'Amico Bendico"", ' Carlo Cucchi', ' Nikita Mikhalkov']";;BAFTA;tt0093664;Dark Eyes;1988
1531;1988;1989;40;Film | Original Screenplay;TRUE;A World Apart;['Shawn Slovo'];;BAFTA;tt0096464;A World Apart;1988
1532;1988;1989;40;Film | Original Screenplay;FALSE;Goodbye, Children (Au Revoir Les Enfants);['Louis Malle'];;BAFTA;tt0092593;Au revoir les enfants;1988
1533;1988;1989;40;Film | Original Screenplay;FALSE;A Fish Called Wanda;['John Cleese'];;BAFTA;tt0095159;A Fish Called Wanda;1988
1534;1988;1989;40;Film | Original Screenplay;FALSE;Moonstruck;['John Patrick Shanley'];;BAFTA;tt0093565;Moonstruck;1988
1535;1989;1990;41;Film | Adapted Screenplay;TRUE;Dangerous Liaisons;['Christopher Hampton'];;BAFTA;tt0094947;Dangerous Liaisons;1989
1536;1989;1990;41;Film | Adapted Screenplay;FALSE;The Accidental Tourist;['Frank Galati', ' Lawrence Kasdan'];;BAFTA;tt0094606;The Accidental Tourist;1989
1537;1989;1990;41;Film | Adapted Screenplay;FALSE;My Left Foot;['Shane Connaughton', ' Jim Sheridan'];;BAFTA;tt0097937;My Left Foot: The Story of Christy Brown;1989
1538;1989;1990;41;Film | Adapted Screenplay;FALSE;Shirley Valentine;['Willy Russell'];;BAFTA;tt0098319;Shirley Valentine;1989
1539;1989;1990;41;Film | Film;TRUE;Dead Poets Society;['Steven Haft', ' Paul Junger Witt', ' Tony Thomas', ' Peter Weir'];;BAFTA;tt0097165;Dead Poets Society;1989
1540;1989;1990;41;Film | Film;FALSE;My Left Foot;['Noel Pearson', ' Jim Sheridan'];;BAFTA;tt0097937;My Left Foot: The Story of Christy Brown;1989
1541;1989;1990;41;Film | Film;FALSE;Shirley Valentine;['Lewis Gilbert'];;BAFTA;tt0098319;Shirley Valentine;1989
1542;1989;1990;41;Film | Film;FALSE;When Harry Met Sally;['Rob Reiner'];;BAFTA;tt0098635;When Harry Met Sally...;1989
1543;1989;1990;41;Film | Film Not in the English Language;TRUE;Life And Nothing But (La Vie Et Rien D'Autre);['René Cleitman', ' Bertrand Tavernier'];;BAFTA;tt0098596;La vie et rien d'autre;1989
1544;1989;1990;41;Film | Film Not in the English Language;FALSE;Pelle The Conqueror (Pelle Erobreren);['Per Holst', ' Bille August'];;BAFTA;tt0093713;Pelle erobreren;1989
1545;1989;1990;41;Film | Film Not in the English Language;FALSE;Salaam Bombay;['Mira Nair'];;BAFTA;tt0096028;Salaam Bombay!;1989
1546;1989;1990;41;Film | Film Not in the English Language;FALSE;Women On The Verge Of A Nervous Breakdown (Mujeres Al Borde De Un Ataque De Nervios );['Agustín Almodóvar', ' Pedro Almodóvar'];;BAFTA;tt0095675;Women On The Verge Of A Nervous Breakdown;1989
1547;1989;1990;41;Film | Original Screenplay;TRUE;When Harry Met Sally;['Nora Ephron'];;BAFTA;tt0098635;When Harry Met Sally...;1989
1548;1989;1990;41;Film | Original Screenplay;FALSE;Dead Poets Society;['Tom Schulman'];;BAFTA;tt0097165;Dead Poets Society;1989
1549;1989;1990;41;Film | Original Screenplay;FALSE;Rain Man;['Ronald Bass', ' Barry Morrow'];;BAFTA;tt0095953;Rain Man;1989
1550;1989;1990;41;Film | Original Screenplay;FALSE;Sex, Lies And Videotape;['Steven Soderbergh'];;BAFTA;tt0098724;Sex, Lies, and Videotape;1989
1551;1990;1991;42;Film | Adapted Screenplay;TRUE;Goodfellas;['Nicholas Pileggi', ' Martin Scorsese'];;BAFTA;tt0099685;Goodfellas;1990
1552;1990;1991;42;Film | Adapted Screenplay;FALSE;Born On The Fourth Of July;['Oliver Stone', ' Ron Kovic'];;BAFTA;tt0096969;Born on the Fourth of July;1990
1553;1990;1991;42;Film | Adapted Screenplay;FALSE;Driving Miss Daisy;['Alfred Uhry'];;BAFTA;tt0097239;Driving Miss Daisy;1990
1554;1990;1991;42;Film | Adapted Screenplay;FALSE;Postcards From The Edge;['Carrie Fisher'];;BAFTA;tt0100395;Postcards from the Edge;1990
1555;1990;1991;42;Film | Adapted Screenplay;FALSE;War Of The Roses;['Michael Leeson'];;BAFTA;tt0098621;The War of the Roses;1990
1556;1990;1991;42;Film | Film;TRUE;Goodfellas;['Irwin Winkler', ' Martin Scorsese'];;BAFTA;tt0099685;Goodfellas;1990
1557;1990;1991;42;Film | Film;FALSE;Crimes And Misdemeanors;['Robert Greenhut', ' Woody Allen'];;BAFTA;tt0097123;Crimes and Misdemeanors;1990
1558;1990;1991;42;Film | Film;FALSE;Driving Miss Daisy;['Richard D Zanuck', ' Lili Fini Zanuck', ' Bruce Beresford'];;BAFTA;tt0097239;Driving Miss Daisy;1990
1559;1990;1991;42;Film | Film;FALSE;Pretty Woman;['Arnon Milchan', ' Steven Reuther', ' Garry Marshall'];;BAFTA;tt0100405;Pretty Woman;1990
